Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
A Kamboj,smat2023_032,1,1,0,100.0,0,0,0,0,0.0,2.0,20,1,10.00,20.0,12.0,0,3,0,41.7,0,0,2.0,8,1
A Kamboj,smat2023_076,0,0,0,0,0,0,0,0,0,2.0,8,1,4.00,8.0,12.0,0,1,0,100.0,0,0,0,0,0
SZ Mulani,ipl2024_05,1,1,0,100.0,0,0,0,0,0.0,3.0,24,0,8.00,0,0,0,1,1,38.9,0,0,2.0,33,0
SZ Mulani,ipl2024_08,0,0,0,0,0,0,0,0,0,2.0,33,0,16.50,0,0,0,1,3,25.0,11,8,4.0,43,2
SZ Mulani,smat2021_013,11,8,1,137.5,0,0,0,1,25.0,4.0,43,2,10.75,21.5,12.0,0,4,2,37.5,1,2,3.0,41,1
SZ Mulani,smat2021_038,1,2,0,50.0,0,0,0,0,50.0,3.0,41,1,13.67,41.0,18.0,0,2,3,16.7,0,0,3.0,27,0
SZ Mulani,smat2022_033,0,0,0,0,0,0,0,0,0,3.0,27,0,9.00,0,0,0,1,2,38.9,0,0,4.1,35,2
SZ Mulani,smat2022_045,0,0,0,0,0,0,0,0,0,4.1,35,2,8.40,17.5,12.5,0,3,2,44.0,0,3,3.4,23,1
SZ Mulani,smat2022_094,0,3,1,0.0,0,0,0,0,100.0,3.4,23,1,6.27,23.0,22.0,0,0,1,36.4,1,1,4.0,23,1
SZ Mulani,smat2022_133,1,1,0,100.0,0,0,0,0,0.0,4.0,23,1,5.75,23.0,24.0,0,1,1,62.5,1,1,4.0,20,3
SZ Mulani,smat2022_135,1,1,0,100.0,0,0,0,0,0.0,4.0,20,3,5.00,6.7,8.0,0,0,1,45.8,2,3,4.0,31,0
SZ Mulani,smat2022_136,2,3,1,66.7,0,0,0,0,66.7,4.0,31,0,7.75,0,0,0,1,2,41.7,0,0,4.0,27,0
SZ Mulani,smat2023_014,0,0,0,0,0,0,0,0,0,4.0,27,0,6.75,0,0,0,3,0,29.2,0,0,4.0,6,2
SZ Mulani,smat2023_022,0,0,0,0,0,0,0,0,0,4.0,6,2,1.50,3.0,12.0,0,0,0,75.0,17,12,4.0,27,2
SZ Mulani,smat2023_050,17,12,1,141.7,0,0,2,0,33.3,4.0,27,2,6.75,13.5,12.0,0,1,2,41.7,17,8,4.0,18,3
SZ Mulani,smat2023_058,17,8,1,212.5,0,0,2,1,25.0,4.0,18,3,4.50,6.0,8.0,0,0,1,45.8,0,0,0,0,0
Vishnu Vinod,ipl2017_05,9,5,1,180.0,0,0,0,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,12,0.0,0.0,0.0
Vishnu Vinod,ipl2017_08,7,12,1,58.3,0,0,1,0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0,0.0,0.0
Vishnu Vinod,ipl2017_56,3,9,1,33.3,0,0,0,0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,20,0.0,0.0,0.0
Vishnu Vinod,ipl2023_57,30,20,1,150.0,0,0,2,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0
Vishnu Vinod,ipl2023_63,2,4,1,50.0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,0.0,0.0,0.0
Vishnu Vinod,ipl2023_73,5,7,1,71.4,0,0,0,0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,17,0.0,0.0,0.0
Vishnu Vinod,smat2021_019,11,17,0,64.7,0,0,1,0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,37,0.0,0.0,0.0
Vishnu Vinod,smat2021_050,71,37,0,191.9,1,0,3,5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,0.0,0.0,0.0
Vishnu Vinod,smat2021_088,10,10,1,100.0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,26,0.0,0.0,0.0
Vishnu Vinod,smat2021_2_099,65,26,0,250.0,1,0,2,7,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,0.0,0.0,0.0
Vishnu Vinod,smat2022_127,12,7,0,171.4,0,0,2,0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,12,0.0,0.0,0.0
Vishnu Vinod,smat2023_132,17,12,1,141.7,0,0,2,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
