Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
B Kumar,ipl2023_69,0,0,0,0,0,0,0,0,0,4.0,26,1,6.50,26.0,24.0,0,3,0,33.3,0,0,4.0,51,0
B Kumar,ipl2024_03,0,0,0,0,0,0,0,0,0,4.0,51,0,12.75,0,0,0,4,3,37.5,0,0,2.0,14,0
B Kumar,smat2023_072,0,0,0,0,0,0,0,0,0,2.0,14,0,7.00,0,0,0,3,0,58.3,0,0,4.0,21,2
B Kumar,smat2023_082,0,0,0,0,0,0,0,0,0,4.0,21,2,5.25,10.5,12.0,0,1,1,62.5,0,0,3.3,16,5
B Kumar,smat2023_099,0,0,0,0,0,0,0,0,0,3.3,16,5,4.57,3.2,4.2,1,2,0,52.4,0,0,4.0,21,3
B Kumar,smat2023_127,0,0,0,0,0,0,0,0,0,4.0,21,3,5.25,7.0,8.0,0,3,0,62.5,0,0,4.0,22,2
B Kumar,smat2023_130,0,0,0,0,0,0,0,0,0,4.0,22,2,5.50,11.0,12.0,0,2,0,58.3,0,0,0,0,0
T Natarajan,ipl2017_04,0,0,0,0,0,0,0,0,0,3.0,26,1,8.67,26.0,18.0,0,2,1,22.2,0,0,1.0,13,0
T Natarajan,ipl2017_08,0,0,0,0,0,0,0,0,0,1.0,13,0,13.00,0,0,0,1,1,50.0,0,0,3.0,22,0
T Natarajan,ipl2017_26,0,0,0,0,0,0,0,0,0,3.0,22,0,7.33,0,0,0,0,1,33.3,0,0,2.0,7,0
T Natarajan,ipl2017_36,0,0,0,0,0,0,0,0,0,2.0,7,0,3.50,0,0,0,1,0,83.3,0,0,1.0,15,0
