Player,Match,Runs Scored,Balls Played,Out,Bat SR,50,100,4s Scored,6s Scored,Bat Dot%,Overs Bowled,Runs Given,Wickets Taken,Econ,Bowl Avg,Bowl SR,5W,4s Given,6s Given,Bowl Dot%,next_runs,next_balls,next_overs,next_runs_given,next_wkts
VR Iyer,ipl2021_34,53,30,1,176.7,1,0,4,3,30.0,0,0,0,0,0,0,0,0,0,0,18,15,1.0,5,0
VR Iyer,ipl2021_38,18,15,1,120.0,0,0,3,0,40.0,1.0,5,0,5.00,0,0,0,0,0,33.3,14,15,4.0,29,2
VR Iyer,ipl2021_41,14,15,1,93.3,0,0,2,0,53.3,4.0,29,2,7.25,14.5,12.0,0,3,0,41.7,67,49,2.3,30,1
VR Iyer,ipl2021_45,67,49,1,136.7,1,0,9,1,30.6,2.3,30,1,12.00,30.0,15.0,0,0,3,20.0,8,14,0,0,0
VR Iyer,ipl2021_49,8,14,1,57.1,0,0,0,0,57.1,0,0,0,0,0,0,0,0,0,0,38,35,0,0,0
VR Iyer,ipl2021_54,38,35,1,108.6,0,0,3,2,45.7,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0
VR Iyer,ipl2021_58,26,30,1,86.7,0,0,0,1,33.3,0,0,0,0,0,0,0,0,0,0,55,41,0,0,0
VR Iyer,ipl2021_59,55,41,1,134.1,1,0,4,3,34.1,0,0,0,0,0,0,0,0,0,0,50,32,1.0,5,0
VR Iyer,ipl2021_60,50,32,1,156.2,1,0,5,3,43.8,1.0,5,0,5.00,0,0,0,0,0,33.3,16,16,0,0,0
VR Iyer,ipl2022_01,16,16,1,100.0,0,0,2,0,56.2,0,0,0,0,0,0,0,0,0,0,10,14,1.0,10,0
VR Iyer,ipl2022_06,10,14,1,71.4,0,0,1,0,64.3,1.0,10,0,10.00,0,0,0,2,0,33.3,3,7,0,0,0
VR Iyer,ipl2022_08,3,7,1,42.9,0,0,0,0,57.1,0,0,0,0,0,0,0,0,0,0,50,41,0,0,0
VR Iyer,ipl2022_14,50,41,0,122.0,1,0,6,1,41.5,0,0,0,0,0,0,0,0,0,0,18,8,1.0,14,0
VR Iyer,ipl2022_19,18,8,1,225.0,0,0,1,2,37.5,1.0,14,0,14.00,0,0,0,1,1,0.0,6,13,0,0,0
VR Iyer,ipl2022_25,6,13,1,46.2,0,0,1,0,76.9,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0
VR Iyer,ipl2022_30,6,7,1,85.7,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0
VR Iyer,ipl2022_35,17,17,1,100.0,0,0,2,0,41.2,0,0,0,0,0,0,0,0,0,0,6,12,1.0,14,0
VR Iyer,ipl2022_41,6,12,1,50.0,0,0,0,0,58.3,1.0,14,0,14.00,0,0,0,1,1,0.0,43,24,1.0,8,0
VR Iyer,ipl2022_56,43,24,1,179.2,0,0,3,4,50.0,1.0,8,0,8.00,0,0,0,1,0,16.7,7,6,0,0,0
VR Iyer,ipl2022_61,7,6,1,116.7,0,0,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
VR Iyer,ipl2022_66,0,4,1,0.0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,34,28,0,0,0
VR Iyer,ipl2023_02,34,28,1,121.4,0,0,3,1,32.1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0
VR Iyer,ipl2023_09,3,7,1,42.9,0,0,0,0,57.1,0,0,0,0,0,0,0,0,0,0,83,40,0,0,0
VR Iyer,ipl2023_13,83,40,1,207.5,1,0,8,5,22.5,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0
VR Iyer,ipl2023_19,10,11,1,90.9,0,0,2,0,63.6,0,0,0,0,0,0,0,0,0,0,104,51,0,0,0
VR Iyer,ipl2023_22,104,51,1,203.9,0,1,6,9,29.4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
VR Iyer,ipl2023_28,0,2,1,0.0,0,0,0,0,100.0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0
VR Iyer,ipl2023_33,20,20,1,100.0,0,0,2,1,55.0,0,0,0,0,0,0,0,0,0,0,31,26,0,0,0
VR Iyer,ipl2023_36,31,26,1,119.2,0,0,3,0,19.2,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0
VR Iyer,ipl2023_39,11,14,1,78.6,0,0,0,0,28.6,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0
VR Iyer,ipl2023_47,7,4,1,175.0,0,0,1,0,50.0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0
VR Iyer,ipl2023_53,11,13,1,84.6,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,57,42,0,0,0
VR Iyer,ipl2023_56,57,42,1,135.7,1,0,2,4,31.0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0
VR Iyer,ipl2023_61,9,4,1,225.0,0,0,2,0,25.0,0,0,0,0,0,0,0,0,0,0,24,15,0,0,0
VR Iyer,ipl2023_68,24,15,1,160.0,0,0,3,1,40.0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0
VR Iyer,ipl2024_03,7,5,1,140.0,0,0,1,0,40.0,0,0,0,0,0,0,0,0,0,0,27,19,4.0,27,1
VR Iyer,smat2021_037,27,19,1,142.1,0,0,5,0,42.1,4.0,27,1,6.75,27.0,24.0,0,4,0,37.5,14,19,2.0,17,0
VR Iyer,smat2021_048,14,19,1,73.7,0,0,1,0,42.1,2.0,17,0,8.50,0,0,0,1,1,41.7,11,9,2.0,19,1
VR Iyer,smat2021_086,11,9,1,122.2,0,0,1,1,66.7,2.0,19,1,9.50,19.0,12.0,0,1,1,25.0,62,31,4.0,20,6
VR Iyer,smat2022_016,62,31,0,200.0,1,0,5,4,19.4,4.0,20,6,5.00,3.3,4.0,1,1,1,54.2,57,35,2.0,23,1
VR Iyer,smat2022_033,57,35,1,162.9,1,0,5,2,17.1,2.0,23,1,11.50,23.0,12.0,0,3,1,25.0,2,2,3.0,21,0
VR Iyer,smat2023_027,2,2,1,100.0,0,0,0,0,50.0,3.0,21,0,7.00,0,0,0,3,0,61.1,13,17,1.0,5,0
VR Iyer,smat2023_054,13,17,1,76.5,0,0,1,0,47.1,1.0,5,0,5.00,0,0,0,1,0,100.0,29,22,1.0,12,0
VR Iyer,smat2023_108,29,22,0,131.8,0,0,2,1,22.7,1.0,12,0,12.00,0,0,0,1,1,66.7,0,0,0,0,0
N Rana,ipl2016_41,9,11,1,81.8,0,0,0,1,72.7,0,0,0,0,0,0,0,0,0,0,25,28,0,0,0
N Rana,ipl2016_43,25,28,1,89.3,0,0,0,3,64.3,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,0
N Rana,ipl2016_47,0,0,0,0,0,0,0,0,0,1.0,3,0,3.00,0,0,0,0,0,50.0,70,36,0,0,0
N Rana,ipl2016_54,70,36,1,194.4,1,0,7,4,22.2,0,0,0,0,0,0,0,0,0,0,34,28,0,0,0
N Rana,ipl2017_02,34,28,1,121.4,0,0,1,2,32.1,0,0,0,0,0,0,0,0,0,0,50,29,0,0,0
N Rana,ipl2017_07,50,29,1,172.4,1,0,5,3,31.0,0,0,0,0,0,0,0,0,0,0,45,36,0,0,0
N Rana,ipl2017_10,45,36,1,125.0,0,0,3,2,30.6,0,0,0,0,0,0,0,0,0,0,11,16,0,0,0
N Rana,ipl2017_12,11,16,1,68.8,0,0,1,0,50.0,0,0,0,0,0,0,0,0,0,0,53,36,0,0,0
N Rana,ipl2017_16,53,36,1,147.2,1,0,4,2,27.8,0,0,0,0,0,0,0,0,0,0,62,34,0,0,0
N Rana,ipl2017_22,62,34,0,182.4,1,0,0,7,26.5,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0
N Rana,ipl2017_24,8,9,1,88.9,0,0,1,0,55.6,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0
N Rana,ipl2017_28,3,9,1,33.3,0,0,0,0,66.7,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0
